"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"251","BS Bedi",NA,"40.0","12","63","5","1.57","4","England","Test","Kolkata","1972-12-30","",""
"252","A Kumble",NA,"37.0","15","63","5","1.70","3","Zimbabwe","Test","Nagpur","2002-02-21","",""
"253","R Ashwin",NA,"28.0","12","63","5","2.25","3","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"254","DG Phadkar",NA,"29.3","4","64","5","2.16","3","West Indies","Test","Bridgetown","1953-02-07","",""
"255","MH Mankad",NA,"54.0","26","64","5","1.18","3","Pakistan","Test","Peshawar","1955-02-13","",""
"256","VV Kumar",NA,"37.5","21","64","5","1.69","2","Pakistan","Test","Delhi","1961-02-08","",""
"257","C Sharma",NA,"32.0","10","64","5","2.00","1","England","Test","Lord's","1986-06-05","",""
"258","BS Chandrasekhar",NA,"26.2","5","65","5","2.46","2","England","Test","Kolkata","1972-12-30","",""
"259","Z Khan",NA,"18.0","2","65","5","3.61","2","New Zealand","Test","Wellington","2009-04-03","",""
"260","A Kumble",NA,"41.0","12","67","5","1.63","3","Australia","Test","Delhi","1996-10-10","",""
"261","IK Pathan",NA,"19.0","3","67","5","3.52","3","Zimbabwe","Test","Harare","2005-09-20","",""
"262","R Ashwin",NA,"29.5","6","67","5","2.24","2","England","Test","Visakhapatnam","2016-11-17","",""
"263","N Kapil Dev",NA,"29.0","6","68","5","2.34","2","Pakistan","Test","Bengaluru","1983-09-14","",""
"264","A Kuruvilla",NA,"21.0","5","68","5","3.23","3","West Indies","Test","Bridgetown","1997-03-27","",""
"265","R Ashwin",NA,"22.0","1","69","5","3.13","3","New Zealand","Test","Bengaluru","2012-08-31","",""
"266","R Ashwin",NA,"16.4","3","69","5","4.14","2","Sri Lanka","Test","Colombo (SSC)","2017-08-03","",""
"267","Ghulam Ahmed",NA,"37.1","14","70","5","1.88","2","England","Test","Kanpur","1952-01-12","",""
"268","EAS Prasanna",NA,"23.0","6","70","5","3.04","2","West Indies","Test","Chennai","1975-01-11","",""
"269","N Kapil Dev",NA,"13.2","0","70","5","5.25","4","England","Test","Mumbai","1981-11-27","",""
"270","A Kumble",NA,"38.5","16","70","5","1.80","3","Zimbabwe","Test","Delhi","1993-03-13","",""
"271","Harbhajan Singh",NA,"30.2","6","71","5","2.34","3","England","Test","Ahmedabad","2001-12-11","",""
"272","A Mishra",NA,"26.4","8","71","5","2.66","2","Australia","Test","Mohali","2008-10-17","",""
"273","MH Mankad",NA,"65.0","31","72","5","1.10","3","Pakistan","Test","Mumbai (BS)","1952-11-13","",""
"274","DG Phadkar",NA,"32.0","10","72","5","2.25","1","Pakistan","Test","Kolkata","1952-12-12","",""
"275","SP Gupte",NA,"49.0","26","72","5","1.46","2","New Zealand","Test","Chennai","1956-01-06","",""
"276","S Madan Lal",NA,"19.0","2","72","5","2.84","3","Australia","Test","Brisbane","1977-12-02","",""
"277","BKV Prasad",NA,"21.0","7","72","5","3.42","3","Sri Lanka","Test","Kandy","2001-08-22","",""
"278","Z Khan",NA,"21.0","5","72","5","3.42","3","Sri Lanka","Test","Mumbai (BS)","2009-12-02","",""
"279","RA Jadeja",NA,"34.0","7","73","5","2.14","2","New Zealand","Test","Kanpur","2016-09-22","",""
"280","RF Surti",NA,"20.1","6","74","5","2.75","3","Australia","Test","Adelaide","1967-12-23","",""
"281","N Kapil Dev",NA,"32.0","9","74","5","2.31","1","Australia","Test","Kolkata","1979-10-26","",""
"282","Surendranath",NA,"51.3","25","75","5","1.45","2","England","Test","The Oval","1959-08-20","",""
"283","RJ Shastri",NA,"30.4","7","75","5","2.44","2","Pakistan","Test","Nagpur","1983-10-05","",""
"284","Z Khan",NA,"27.0","10","75","5","2.77","3","England","Test","Nottingham","2007-07-27","",""
"285","S Sreesanth",NA,"22.0","4","75","5","3.40","2","Sri Lanka","Test","Kanpur","2009-11-24","",""
"286","NS Yadav",NA,"19.1","4","76","5","3.96","1","Sri Lanka","Test","Nagpur","1986-12-27","",""
"287","BKV Prasad",NA,"33.3","10","76","5","2.26","1","England","Test","Lord's","1996-06-20","",""
"288","L Balaji",NA,"20.4","5","76","5","3.67","1","Pakistan","Test","Mohali","2005-03-08","",""
"289","A Kumble",NA,"29.4","8","76","5","2.56","1","England","Test","Mohali","2006-03-09","",""
"290","I Sharma",NA,"21.3","4","77","5","3.58","1","West Indies","Test","Roseau","2011-07-06","",""
"291","MH Mankad",NA,"24.2","3","79","5","3.24","3","Pakistan","Test","Delhi","1952-10-16","",""
"292","V Razdan",NA,"27.0","5","79","5","2.92","2","Pakistan","Test","Sialkot","1989-12-09","",""
"293","A Kumble",NA,"27.2","4","81","5","2.96","3","New Zealand","Test","Bengaluru","1995-10-18","",""
"294","BS Bedi",NA,"34.0","11","82","5","2.41","1","West Indies","Test","Port of Spain","1976-03-24","",""
"295","N Kapil Dev",NA,"32.0","7","82","5","2.56","2","Australia","Test","Delhi","1979-10-13","",""
"296","BKV Prasad",NA,"31.4","9","82","5","2.58","1","West Indies","Test","Bridgetown","1997-03-27","",""
"297","A Kumble",NA,"48.0","21","82","5","1.70","2","New Zealand","Test","Ahmedabad","1999-10-29","",""
"298","B Kumar",NA,"30.5","8","82","5","2.65","2","England","Test","Nottingham","2014-07-09","",""
"299","A Kumble",NA,"25.0","4","84","5","3.36","1","Australia","Test","Melbourne","2007-12-26","",""
"300","S Madan Lal",NA,"32.0","4","85","5","2.65","1","England","Test","Delhi","1981-12-23","",""
"301","DR Doshi",NA,"30.0","8","85","5","2.83","1","Sri Lanka","Test","Chennai","1982-09-17","",""
"302","JJ Bumrah",NA,"29.0","8","85","5","2.93","4","England","Test","Nottingham","2018-08-18","",""
"303","A Kumble",NA,"24.0","3","87","5","3.62","2","Sri Lanka","Test","Colombo (SSC)","1993-07-27","",""
"304","R Ashwin",NA,"25.0","6","87","5","3.48","2","Bangladesh","Test","Fatullah","2015-06-10","",""
"305","CG Borde",NA,"67.4","30","88","5","1.30","2","England","Test","Chennai","1964-01-10","",""
"306","RB Desai",NA,"31.4","8","89","5","2.81","2","England","Test","Lord's","1959-06-18","",""
"307","BS Bedi",NA,"31.0","6","89","5","2.15","2","Australia","Test","Perth","1977-12-16","",""
"308","A Kumble",NA,"34.3","9","89","5","2.57","4","Sri Lanka","Test","Ahmedabad","2005-12-18","",""
"309","M Nissar",NA,"33.5","3","90","5","2.66","2","England","Test","Mumbai","1933-12-15","",""
"310","SP Gupte",NA,"40.0","12","90","5","2.25","2","England","Test","Kanpur","1961-12-01","",""
"311","DR Doshi",NA,"32.5","6","90","5","2.74","1","Pakistan","Test","Lahore","1982-12-10","",""
"312","A Kumble",NA,"19.0","0","90","5","4.73","2","Australia","Test","Mumbai","2004-11-03","",""
"313","Z Khan",NA,"29.5","4","91","5","3.05","1","Australia","Test","Bengaluru","2008-10-09","",""
"314","M Nissar",NA,"26.0","3","93","5","3.57","1","England","Test","Lord's","1932-06-25","",""
"315","BKV Prasad",NA,"25.0","4","93","5","3.72","3","South Africa","Test","Durban","1996-12-26","",""
"316","UT Yadav",NA,"17.0","2","93","5","5.47","2","Australia","Test","Perth","2012-01-13","",""
"317","Z Khan",NA,"30.0","7","94","5","3.13","1","Australia","Test","Mohali","2010-10-01","",""
"318","S Venkataraghavan",NA,"36.0","11","95","5","2.63","3","West Indies","Test","Port of Spain","1971-03-06","",""
"319","J Srinath",NA,"32.2","10","95","5","2.93","1","New Zealand","Test","Hamilton","1999-01-02","",""
"320","Z Khan",NA,"23.0","2","95","5","4.13","1","Australia","Test","Brisbane","2003-12-04","",""
"321","R Ashwin",NA,"32.0","6","95","5","2.96","3","Australia","Test","Chennai","2013-02-22","",""
"322","L Amarnath",NA,"51.0","17","96","5","1.88","1","England","Test","Manchester","1946-07-20","",""
"323","N Kapil Dev",NA,"36.1","7","97","5","2.68","2","Australia","Test","Sydney","1981-01-02","",""
"324","N Kapil Dev",NA,"35.0","9","97","5","2.77","2","Australia","Test","Melbourne","1991-12-26","",""
"325","NS Yadav",NA,"62.3","21","99","5","1.58","2","Australia","Test","Sydney","1986-01-02","",""
"326","PP Ojha",NA,"28.1","10","99","5","3.51","1","New Zealand","Test","Bengaluru","2012-08-31","",""
"327","Kuldeep Yadav",NA,"31.5","6","99","5","3.10","2","Australia","Test","Sydney","2019-01-03","",""
"328","Ghulam Ahmed",NA,"63.0","24","100","5","1.58","2","England","Test","Leeds","1952-06-05","",""
"329","MH Mankad",NA,"46.0","15","101","5","2.19","1","England","Test","Manchester","1946-07-20","",""
"330","M Prabhakar",NA,"32.5","9","101","5","3.07","1","Australia","Test","Perth","1992-02-01","",""
"331","N Kapil Dev",NA,"28.5","3","102","5","3.53","2","Pakistan","Test","Karachi","1982-12-23","",""
"332","Arshad Ayub",NA,"31.0","4","104","5","3.35","1","West Indies","Test","Georgetown","1989-03-25","",""
"333","M Prabhakar",NA,"34.5","6","104","5","2.98","1","Pakistan","Test","Karachi","1989-11-15","",""
"334","J Srinath",NA,"25.1","5","104","5","4.13","2","South Africa","Test","Johannesburg","1997-01-16","",""
"335","A Kumble",NA,"39.0","8","104","5","2.66","1","West Indies","Test","Port of Spain","1997-03-14","",""
"336","V Sehwag",NA,"40.0","9","104","5","2.60","2","Australia","Test","Delhi","2008-10-29","",""
"337","BS Bedi",NA,"30.2","6","105","5","2.60","4","Australia","Test","Perth","1977-12-16","",""
"338","P Kumar",NA,"40.3","10","106","5","2.61","1","England","Test","Lord's","2011-07-21","",""
"339","CR Rangachari",NA,"29.4","4","107","5","3.60","1","West Indies","Test","Delhi","1948-11-10","",""
"340","SP Gupte",NA,"48.0","14","107","5","2.22","2","West Indies","Test","Port of Spain","1953-02-19","",""
"341","PR Umrigar",NA,"56.0","24","107","5","1.91","1","West Indies","Test","Port of Spain","1962-04-04","",""
"342","KD Ghavri",NA,"30.0","7","107","5","3.56","2","Australia","Test","Sydney","1981-01-02","",""
"343","Ghulam Ahmed",NA,"45.0","8","109","5","2.42","1","Pakistan","Test","Dhaka","1955-01-01","",""
"344","BS Bedi",NA,"64.0","25","110","5","1.71","2","England","Test","Kolkata","1977-01-01","",""
"345","N Kapil Dev",NA,"24.3","3","110","5","4.48","3","Sri Lanka","Test","Chennai","1982-09-17","",""
"346","Mohammed Shami",NA,"28.3","3","112","5","3.92","1","Australia","Test","Sydney","2015-01-06","",""
"347","J Srinath",NA,"24.5","5","114","5","4.59","2","Sri Lanka","Test","Galle","2001-08-14","",""
"348","S Sreesanth",NA,"29.0","0","114","5","3.93","1","South Africa","Test","Cape Town","2011-01-02","",""
"349","Surendranath",NA,"47.1","17","115","5","2.43","1","England","Test","Manchester","1959-07-23","",""
"350","Harbhajan Singh",NA,"38.4","6","115","5","2.97","1","England","Test","The Oval","2002-09-05","",""
"351","Harbhajan Singh",NA,"57.3","15","115","5","2.00","2","West Indies","Test","Kolkata","2002-10-30","",""
"352","BS Chandrasekhar",NA,"43.0","7","116","5","2.69","2","West Indies","Test","Mumbai","1978-12-01","",""
"353","Arshad Ayub",NA,"52.0","11","117","5","2.25","1","West Indies","Test","Port of Spain","1989-04-15","",""
"354","L Amarnath",NA,"57.0","18","118","5","2.07","2","England","Test","Lord's","1946-06-22","",""
"355","C Sharma",NA,"33.0","3","118","5","3.57","1","Sri Lanka","Test","Colombo (PSS)","1985-09-06","",""
"356","I Sharma",NA,"33.1","10","118","5","3.55","2","Pakistan","Test","Bengaluru","2007-12-08","",""
"357","M Nissar",NA,"26.0","2","120","5","4.61","1","England","Test","The Oval","1936-08-15","",""
"358","A Kumble",NA,"42.4","5","120","5","2.81","1","West Indies","Test","Kingston","1997-03-06","",""
"359","EAS Prasanna",NA,"49.0","19","121","5","2.46","2","Australia","Test","Mumbai (BS)","1969-11-04","",""
"360","Harbhajan Singh",NA,"45.5","9","122","5","2.66","2","Pakistan","Test","Kolkata","2007-11-30","",""
"361","RA Jadeja",NA,"49.3","8","124","5","2.50","1","Australia","Test","Ranchi","2017-03-16","",""
"362","RJ Shastri",NA,"56.0","13","125","5","2.23","2","New Zealand","Test","Auckland","1981-03-13","",""
"363","N Kapil Dev",NA,"43.0","8","125","5","2.90","1","England","Test","Lord's","1982-06-10","",""
"364","BS Chandrasekhar",NA,"53.0","9","127","5","2.39","2","England","Test","Lord's","1967-06-22","",""
"365","SLV Raju",NA,"50.0","11","127","5","2.54","2","West Indies","Test","Nagpur","1994-12-01","",""
"366","N Kapil Dev",NA,"51.0","12","130","5","2.54","3","Australia","Test","Adelaide","1992-01-25","",""
"367","NS Yadav",NA,"44.1","8","131","5","2.96","2","West Indies","Test","Mumbai","1983-11-24","",""
"368","SP Gupte",NA,"73.5","32","133","5","1.80","1","Pakistan","Test","Lahore","1955-01-29","",""
"369","S Madan Lal",NA,"43.0","9","134","5","2.33","2","New Zealand","Test","Christchurch","1976-02-05","",""
"370","BS Chandrasekhar",NA,"46.1","8","135","5","2.92","2","England","Test","Mumbai (BS)","1973-02-06","",""
"371","Maninder Singh",NA,"59.0","16","135","5","2.28","1","Pakistan","Test","Chennai","1987-02-03","",""
"372","BS Chandrasekhar",NA,"29.4","0","136","5","3.45","1","Australia","Test","Adelaide","1978-01-28","",""
"373","Harbhajan Singh",NA,"38.0","3","138","5","3.63","1","West Indies","Test","Kingston","2002-05-18","",""
"374","J Srinath",NA,"33.0","6","140","5","4.24","2","South Africa","Test","Bloemfontein","2001-11-03","",""
"375","SB Joshi",NA,"45.3","8","142","5","3.12","1","Bangladesh","Test","Dhaka","2000-11-10","",""
"376","PP Ojha",NA,"40.0","6","143","5","3.57","2","England","Test","Mumbai","2012-11-23","",""
"377","N Kapil Dev",NA,"48.0","15","146","5","3.04","1","England","Test","Birmingham","1979-07-12","",""
"378","Harbhajan Singh",NA,"41.0","7","146","5","3.56","1","Australia","Test","Bengaluru","2004-10-06","",""
"379","Harbhajan Singh",NA,"44.0","6","147","5","3.34","1","West Indies","Test","Basseterre","2006-06-22","",""
"380","RA Jadeja",NA,"39.0","5","152","5","3.89","3","Sri Lanka","Test","Colombo (SSC)","2017-08-03","",""
"381","BS Chandrasekhar",NA,"42.0","7","153","5","3.64","2","West Indies","Test","Kingston","1976-04-21","",""
"382","A Kumble",NA,"43.0","3","154","5","3.58","1","Australia","Test","Adelaide","2003-12-12","",""
"383","R Ashwin",NA,"52.1","6","156","5","2.99","1","West Indies","Test","Mumbai","2011-11-22","",""
"384","Harbhajan Singh",NA,"44.5","4","164","5","3.65","1","South Africa","Test","Chennai","2008-03-26","",""
"385","Z Khan",NA,"51.0","13","170","5","3.33","3","New Zealand","Test","Wellington","2014-02-14","",""
"386","SP Gupte",NA,"65.1","14","180","5","2.76","2","West Indies","Test","Kingston","1953-03-28","",""
"387","MH Mankad",NA,"73.0","24","196","5","2.68","2","England","Test","Lord's","1952-06-19","",""
"388","MH Mankad",NA,"82.0","17","228","5","2.78","2","West Indies","Test","Kingston","1953-03-28","",""
"389","Yuvraj Singh",NA,"4.3","2","6","4","1.33","2","Namibia","ODI","Pietermaritzburg","2003-02-23","",""
"390","V Sehwag",NA,"2.5","0","6","4","2.11","1","Bangladesh","ODI","Dambulla","2010-06-16","",""
"391","B Kumar",NA,"6.0","1","8","4","1.33","2","Sri Lanka","ODI","Port of Spain","2013-07-09","",""
"392","R Ashwin",NA,"4.0","1","8","4","2.00","1","Sri Lanka","T20I","Visakhapatnam","2016-02-14","",""
"393","B Kumar",NA,"11.0","8","8","4","0.72","4","Sri Lanka","Test","Kolkata","2017-11-16","",""
"394","Harbhajan Singh",NA,"7.2","2","10","4","1.36","2","South Africa","Test","Durban","2010-12-26","",""
"395","BB Sran",NA,"4.0","0","10","4","2.50","1","Zimbabwe","T20I","Harare","2016-06-20","",""
"396","RJ Shastri",NA,"11.0","4","11","4","1.00","3","Sri Lanka","Test","Cuttack","1987-01-04","",""
"397","R Ashwin",NA,"3.2","0","11","4","3.30","2","Australia","T20I","Dhaka","2014-03-30","",""
"398","A Kumble",NA,"7.0","2","12","4","1.71","2","Pakistan","ODI","Toronto","1996-09-18","",""
"399","Harbhajan Singh",NA,"4.0","2","12","4","3.00","2","England","T20I","Colombo (RPS)","2012-09-23","",""
"400","RP Singh",NA,"4.0","0","13","4","3.25","2","South Africa","T20I","Durban","2007-09-20","",""
"401","EAS Prasanna",NA,"10.0","5","16","4","1.60","3","England","Test","Chennai","1973-01-12","",""
"402","BKV Prasad",NA,"5.0","1","17","4","3.40","1","Pakistan","ODI","Colombo (SSC)","1997-07-20","",""
"403","RA Jadeja",NA,"9.0","3","17","4","1.88","3","Afghanistan","Test","Bengaluru","2018-06-14","",""
"404","AB Agarkar",NA,"9.0","2","18","4","2.00","2","Zimbabwe","ODI","Harare","2005-08-29","",""
"405","M Prabhakar",NA,"8.0","1","19","4","2.37","1","Zimbabwe","ODI","Mumbai","1987-10-17","",""
"406","Z Khan",NA,"7.3","1","19","4","2.53","2","Bangladesh","ODI","Dhaka","2003-04-11","",""
"407","Z Khan",NA,"3.0","0","19","4","6.33","1","Ireland","T20I","Nottingham","2009-06-10","",""
"408","AB Dinda",NA,"3.0","1","19","4","6.33","2","Sri Lanka","T20I","Pallekele","2012-08-07","",""
"409","S Madan Lal",NA,"8.2","3","20","4","2.40","2","Australia","ODI","Chelmsford","1983-06-20","",""
"410","CG Borde",NA,"16.2","7","21","4","1.28","1","Pakistan","Test","Kolkata","1960-12-30","",""
"411","SC Ganguly",NA,"4.0","0","21","4","5.25","2","Sri Lanka","ODI","Nagpur","1999-03-22","",""
"412","Z Khan",NA,"9.5","3","21","4","2.13","1","Sri Lanka","ODI","Dambulla","2008-08-20","",""
"413","PP Ojha",NA,"4.0","0","21","4","5.25","2","Bangladesh","T20I","Nottingham","2009-06-06","",""
"414","Kuldeep Yadav",NA,"4.0","1","21","4","5.25","2","Ireland","T20I","Dublin (Malahide)","2018-06-27","",""
"415","S Madan Lal",NA,"16.1","5","22","4","1.36","2","West Indies","Test","Kolkata","1974-12-27","",""
"416","BS Bedi",NA,"22.0","12","22","4","1.00","4","New Zealand","Test","Chennai","1976-11-26","",""
"417","Maninder Singh",NA,"9.0","2","22","4","2.44","2","Pakistan","ODI","Sharjah","1986-12-05","",""
"418","MM Sharma",NA,"8.0","2","22","4","2.75","2","Bangladesh","ODI","Dhaka","2014-06-17","",""
"419","JJ Bumrah",NA,"10.0","1","22","4","2.20","1","Zimbabwe","ODI","Harare","2016-06-15","",""
"420","BKV Prasad",NA,"10.0","2","23","4","2.30","1","Kenya","ODI","Kolkata","1998-05-31","",""
"421","J Srinath",NA,"10.0","3","23","4","2.30","2","New Zealand","ODI","Auckland","2002-12-26","",""
"422","PP Chawla",NA,"10.0","2","23","4","2.30","2","Hong Kong","ODI","Karachi","2008-06-25","",""
"423","RA Jadeja",NA,"7.5","1","23","4","2.93","1","Sri Lanka","ODI","Port of Spain","2013-07-11","",""
"424","YS Chahal",NA,"4.0","0","23","4","5.75","2","Sri Lanka","T20I","Cuttack","2017-12-20","",""
"425","Kuldeep Yadav",NA,"9.0","1","23","4","2.55","2","South Africa","ODI","Cape Town","2018-02-07","",""
"426","IK Pathan",NA,"10.0","1","24","4","2.40","1","Zimbabwe","ODI","Perth","2004-02-03","",""
"427","M Prabhakar",NA,"7.4","1","25","4","3.26","2","Pakistan","ODI","Sharjah","1991-10-18","",""
"428","A Kumble",NA,"8.2","0","25","4","3.00","2","South Africa","ODI","Mumbai","1996-11-06","",""
"429","AB Agarkar",NA,"9.4","0","25","4","2.58","1","Zimbabwe","ODI","Kanpur","2000-12-11","",""
"430","MM Patel",NA,"13.0","4","25","4","1.92","3","England","Test","Mohali","2006-03-09","",""
"431","R Ashwin",NA,"10.0","1","25","4","2.50","1","U.A.E.","ODI","Perth","2015-02-28","",""
"432","S Abid Ali",NA,"15.0","6","26","4","1.73","1","New Zealand","Test","Dunedin","1968-02-15","",""
"433","Maninder Singh",NA,"16.3","6","26","4","1.57","4","England","Test","Leeds","1986-06-19","",""
"434","PR Umrigar",NA,"25.0","11","27","4","1.08","4","Australia","Test","Kanpur","1959-12-19","",""
"435","BKV Prasad",NA,"8.0","1","27","4","3.37","2","South Africa","ODI","Mumbai","1996-12-14","",""
"436","AB Agarkar",NA,"10.0","2","27","4","2.70","1","Kenya","ODI","Bloemfontein","2001-10-12","",""
"437","SN Thakur",NA,"4.0","0","27","4","6.75","1","Sri Lanka","T20I","Colombo (RPS)","2018-03-12","",""
"438","R Ashwin",NA,"8.0","1","27","4","3.37","2","Afghanistan","Test","Bengaluru","2018-06-14","",""
"439","Yuvraj Singh",NA,"10.0","0","28","4","2.80","2","England","ODI","Indore","2008-11-17","",""
"440","RA Jadeja",NA,"7.0","0","28","4","4.00","2","England","ODI","Cardiff","2014-08-27","",""
"441","JJ Bumrah",NA,"9.5","2","28","4","2.84","1","Zimbabwe","ODI","Harare","2016-06-11","",""
