"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"268","RJ Harris",NA,"9.5","3","19","5","1.93","2","Pakistan","ODI","Perth","2010-01-29","",""
"269","WJ O'Reilly",NA,"21.0","11","20","5","0.95","1","South Africa","Test","Johannesburg","1936-02-15","",""
"270","GS Chappell",NA,"11.0","5","20","5","1.81","1","England","ODI","Birmingham","1977-06-04","",""
"271","MA Starc",NA,"6.5","2","20","5","2.92","1","West Indies","ODI","Perth","2013-02-01","",""
"272","MW Sievers",NA,"11.2","5","21","5","1.40","2","England","Test","Melbourne","1937-01-01","",""
"273","AG Hurst",NA,"10.0","3","21","5","2.10","1","Canada","ODI","Birmingham","1979-06-16","",""
"274","AIC Dodemaide",NA,"7.2","0","21","5","2.86","2","Sri Lanka","ODI","Perth","1988-01-02","",""
"275","GD McGrath",NA,"12.3","4","21","5","1.68","3","South Africa","Test","Johannesburg","2002-02-22","",""
"276","PM Siddle",NA,"9.5","0","21","5","2.13","1","England","Test","Leeds","2009-08-07","",""
"277","JN Gillespie",NA,"10.0","2","22","5","2.20","2","Pakistan","ODI","Nairobi (Gym)","2002-08-30","",""
"278","BA Williams",NA,"8.3","2","22","5","2.58","2","Zimbabwe","ODI","Sydney","2004-01-11","",""
"279","B Lee",NA,"10.0","1","22","5","2.20","2","South Africa","ODI","Melbourne (Docklands)","2006-01-20","",""
"280","ME Waugh",NA,"6.0","0","24","5","4.00","2","West Indies","ODI","Melbourne","1992-12-15","",""
"281","AK Davidson",NA,"10.6","2","25","5","1.74","3","England","Test","Sydney","1963-01-11","",""
"282","RJ Harris",NA,"9.4","4","25","5","2.58","4","England","Test","Sydney","2014-01-03","",""
"283","JJ Ferris",NA,"23.0","11","26","5","1.69","4","England","Test","Lord's","1888-07-16","",""
"284","G Giffen",NA,"15.0","7","26","5","1.73","3","England","Test","Sydney","1895-02-01","",""
"285","KR Miller",NA,"7.6","1","26","5","2.51","2","West Indies","Test","Sydney","1952-01-25","",""
"286","AM Stuart",NA,"10.0","1","26","5","2.60","1","Pakistan","ODI","Melbourne","1997-01-16","",""
"287","MG Johnson",NA,"10.0","0","26","5","2.60","1","India","ODI","Vadodara","2007-10-11","",""
"288","CTB Turner",NA,"25.0","9","27","5","1.62","2","England","Test","Lord's","1888-07-16","",""
"289","WW Armstrong",NA,"15.3","7","27","5","1.74","2","England","Test","Birmingham","1909-05-27","",""
"290","B Lee",NA,"8.5","1","27","5","3.05","2","India","ODI","Adelaide","2000-01-26","",""
"291","GD McGrath",NA,"7.4","0","27","5","3.52","2","Pakistan","ODI","Sydney","2005-02-06","",""
"292","B Lee",NA,"9.0","2","27","5","3.00","1","India","ODI","Brisbane","2008-02-03","",""
"293","JL Pattinson",NA,"11.0","5","27","5","2.45","3","New Zealand","Test","Brisbane","2011-12-01","",""
"294","JL Pattinson",NA,"8.0","2","27","5","3.37","3","West Indies","Test","Hobart","2015-12-10","",""
"295","JP Faulkner",NA,"4.0","0","27","5","6.75","2","Pakistan","T20I","Mohali","2016-03-25","",""
"296","JV Saunders",NA,"15.2","8","28","5","1.82","2","England","Test","Melbourne","1908-02-07","",""
"297","AG Hurst",NA,"10.6","2","28","5","1.95","1","England","Test","Sydney","1979-01-06","",""
"298","SR Waugh",NA,"22.3","9","28","5","1.24","3","South Africa","Test","Cape Town","1994-03-17","",""
"299","MS Kasprowicz",NA,"18.0","5","28","5","1.55","3","India","Test","Bengaluru","1998-03-25","",""
"300","GD McGrath",NA,"10.0","3","28","5","2.80","4","West Indies","Test","Port of Spain","1999-03-05","",""
"301","DE Bollinger",NA,"13.0","4","28","5","2.15","2","New Zealand","Test","Wellington","2010-03-19","",""
"302","CJ McKay",NA,"9.5","1","28","5","2.84","2","Sri Lanka","ODI","Adelaide","2012-03-08","",""
"303","MG Johnson",NA,"7.5","1","29","5","3.70","2","West Indies","ODI","Basseterre","2008-07-06","",""
"304","FR Spofforth",NA,"20.0","8","30","5","2.25","3","England","Test","Sydney","1885-03-14","",""
"305","JJ Lyons",NA,"20.1","7","30","5","1.78","2","England","Test","Lord's","1890-07-21","",""
"306","RM Hogg",NA,"17.0","7","30","5","1.32","2","England","Test","Melbourne","1978-12-29","",""
"307","LS Pascoe",NA,"7.5","1","30","5","3.82","2","New Zealand","ODI","Sydney","1980-11-25","",""
"308","DW Fleming",NA,"9.1","2","30","5","3.27","4","India","Test","Adelaide","1999-12-10","",""
"309","B Lee",NA,"9.3","0","30","5","3.15","2","England","ODI","Melbourne","2003-01-25","",""
"310","MS Kasprowicz",NA,"16.3","6","30","5","1.81","2","Pakistan","Test","Perth","2004-12-16","",""
"311","B Lee",NA,"14.0","4","30","5","2.14","4","West Indies","Test","Brisbane","2005-11-03","",""
"312","AK Davidson",NA,"20.1","7","31","5","1.53","1","India","Test","Kanpur","1959-12-19","",""
"313","DT Christian",NA,"9.0","0","31","5","3.44","1","Sri Lanka","ODI","Melbourne","2012-03-02","",""
"314","JR Hazlewood",NA,"9.4","2","31","5","3.20","2","South Africa","ODI","Perth","2014-11-16","",""
"315","CTB Turner",NA,"20.0","9","32","5","1.60","1","England","Test","Melbourne","1894-12-29","",""
"316","EA McDonald",NA,"22.4","10","32","5","1.41","3","England","Test","Nottingham","1921-05-28","",""
"317","CV Grimmett",NA,"17.0","4","32","5","1.88","2","South Africa","Test","Cape Town","1936-01-01","",""
"318","RR Lindwall",NA,"15.4","2","32","5","1.54","3","South Africa","Test","Cape Town","1949-12-31","",""
"319","CG Rackemann",NA,"8.0","0","32","5","4.00","2","Pakistan","Test","Perth","1983-11-11","",""
"320","TM Alderman",NA,"10.0","2","32","5","3.20","2","India","ODI","Christchurch","1990-03-03","",""
"321","GD McGrath",NA,"17.0","6","32","5","1.88","4","New Zealand","Test","Brisbane","1997-11-07","",""
"322","CR Miller",NA,"17.0","6","32","5","1.88","3","West Indies","Test","Adelaide","2000-12-15","",""
"323","JN Gillespie",NA,"10.0","2","32","5","3.20","1","Zimbabwe","ODI","Harare","2004-05-29","",""
"324","GB Hogg",NA,"10.0","0","32","5","3.20","2","West Indies","ODI","Melbourne","2005-01-14","",""
"325","SR Clark",NA,"20.0","8","32","5","1.60","4","West Indies","Test","Kingston","2008-05-22","",""
"326","RJ Harris",NA,"8.4","1","32","5","3.69","2","England","ODI","The Oval","2010-06-30","",""
"327","MA Starc",NA,"8.0","1","32","5","4.00","2","West Indies","ODI","Perth","2013-02-03","",""
"328","C Kelleway",NA,"14.2","4","33","5","2.30","3","South Africa","Test","Manchester","1912-05-27","",""
"329","GD McKenzie",NA,"17.0","7","33","5","1.94","3","West Indies","Test","Port of Spain","1965-05-14","",""
"330","SK Warne",NA,"9.3","1","33","5","3.47","1","West Indies","ODI","Sydney","1996-12-08","",""
"331","S Lee",NA,"8.1","0","33","5","4.04","2","Sri Lanka","ODI","Melbourne","1999-02-07","",""
"332","CJ McKay",NA,"9.0","1","33","5","3.66","1","Sri Lanka","ODI","Brisbane","2010-11-07","",""
"333","BW Hilfenhaus",NA,"9.3","1","33","5","3.47","2","India","ODI","Brisbane","2012-02-19","",""
"334","MR Marsh",NA,"9.0","0","33","5","3.66","2","England","ODI","Melbourne","2015-02-14","",""
"335","H Trumble",NA,"10.5","2","34","5","3.13","3","England","Test","Melbourne","1904-01-01","",""
"336","IWG Johnson",NA,"17.0","2","34","5","1.50","3","South Africa","Test","Durban","1950-01-20","",""
"337","DK Lillee",NA,"12.0","2","34","5","2.83","2","Pakistan","ODI","Leeds","1975-06-07","",""
"338","GJ Gilmour",NA,"10.0","3","34","5","2.55","2","West Indies","Test","Melbourne","1976-01-31","",""
"339","NM Lyon",NA,"15.0","3","34","5","2.26","2","Sri Lanka","Test","Galle","2011-08-31","",""
"340","MA Starc",NA,"10.4","3","34","5","3.18","2","South Africa","Test","Durban","2018-03-01","",""
"341","WA Johnston",NA,"11.0","2","35","5","2.38","2","England","Test","Brisbane","1950-12-01","",""
"342","MJ Clarke",NA,"7.5","0","35","5","4.46","1","Sri Lanka","ODI","Dambulla","2004-02-22","",""
"343","DE Bollinger",NA,"7.4","0","35","5","4.56","1","Pakistan","ODI","Abu Dhabi","2009-05-01","",""
"344","DE Bollinger",NA,"10.0","4","35","5","3.50","1","India","ODI","Guwahati","2009-11-08","",""
"345","CTB Turner",NA,"24.0","8","36","5","2.25","4","England","Test","Lord's","1888-07-16","",""
"346","WA Johnston",NA,"25.0","11","36","5","1.44","1","England","Test","Nottingham","1948-06-10","",""
"347","RM Hogg",NA,"17.0","5","36","5","1.58","4","England","Test","Melbourne","1978-12-29","",""
"348","DW Fleming",NA,"9.0","0","36","5","4.00","2","India","ODI","Mumbai","1996-02-27","",""
"349","ST Callaway",NA,"26.3","13","37","5","1.39","2","England","Test","Adelaide","1895-01-11","",""
"350","GD McKenzie",NA,"29.0","13","37","5","1.27","3","England","Test","Lord's","1961-06-22","",""
"351","GD McGrath",NA,"7.0","1","37","5","5.28","2","New Zealand","ODI","Colombo (SSC)","2002-09-15","",""
"352","GD McGrath",NA,"15.0","4","37","5","2.46","2","Sri Lanka","Test","Darwin","2004-07-01","",""
"353","A Cotter",NA,"16.0","2","38","5","2.37","4","England","Test","Leeds","1909-07-01","",""
"354","AK Davidson",NA,"26.1","8","38","5","1.09","3","South Africa","Test","Port Elizabeth","1958-02-28","",""
"355","JR Thomson",NA,"18.0","8","38","5","2.11","3","England","Test","Birmingham","1975-07-10","",""
"356","B Lee",NA,"8.5","0","38","5","4.30","2","India","ODI","Kuala Lumpur","2006-09-22","",""
"357","JR Hazlewood",NA,"15.5","8","38","5","2.40","2","West Indies","Test","Kingston","2015-06-11","",""
"358","DA Renneberg",NA,"14.2","2","39","5","2.05","4","India","Test","Adelaide","1967-12-23","",""
"359","PR Reiffel",NA,"19.1","4","39","5","2.03","2","Sri Lanka","Test","Adelaide","1996-01-25","",""
"360","SH Cook",NA,"10.2","3","39","5","3.77","3","New Zealand","Test","Perth","1997-11-20","",""
"361","JN Gillespie",NA,"20.2","5","39","5","1.91","3","West Indies","Test","Georgetown","2003-04-10","",""
"362","SK Warne",NA,"14.0","3","39","5","2.78","3","New Zealand","Test","Christchurch","2005-03-10","",""
"363","SK Warne",NA,"17.2","4","39","5","2.25","1","England","Test","Melbourne","2006-12-26","",""
"364","MG Johnson",NA,"17.3","6","39","5","2.22","4","New Zealand","Test","Brisbane","2008-11-20","",""
"365","JDA O'Connor",NA,"21.0","6","40","5","1.90","4","England","Test","Adelaide","1908-01-10","",""
"366","ERH Toshack",NA,"20.1","6","40","5","1.98","4","England","Test","Lord's","1948-06-24","",""
"367","KR Miller",NA,"15.0","3","40","5","2.00","2","South Africa","Test","Johannesburg","1949-12-24","",""
"368","ME Waugh",NA,"14.0","4","40","5","2.85","3","England","Test","Adelaide","1995-01-26","",""
"369","GD McGrath",NA,"23.4","9","40","5","1.69","2","Sri Lanka","Test","Melbourne","1995-12-26","",""
"370","GD McGrath",NA,"10.0","0","40","5","4.00","2","Sri Lanka","ODI","Adelaide","1999-01-24","",""
"371","SR Watson",NA,"7.5","1","40","5","5.10","2","Pakistan","Test","Lord's","2010-07-13","",""
"372","CTB Turner",NA,"53.0","29","41","5","1.16","1","England","Test","Sydney","1887-02-25","",""
"373","CL McCool",NA,"11.4","1","41","5","2.67","2","South Africa","Test","Cape Town","1949-12-31","",""
"374","GB Hogg",NA,"9.3","1","41","5","4.31","2","Sri Lanka","ODI","Dambulla","2004-02-20","",""
"375","B Lee",NA,"10.0","2","41","5","4.10","1","England","ODI","Lord's","2005-07-10","",""
"376","H Ironmonger",NA,"47.0","29","42","5","0.89","2","South Africa","Test","Brisbane","1931-11-27","",""
"377","AK Davidson",NA,"24.3","6","42","5","1.71","1","England","Test","Lord's","1961-06-22","",""
"378","TM Alderman",NA,"23.1","8","42","5","1.81","1","England","Test","Birmingham","1981-07-30","",""
"379","CJ McDermott",NA,"16.5","5","42","5","2.49","4","England","Test","Melbourne","1994-12-24","",""
"380","B Lee",NA,"9.1","2","42","5","4.58","2","New Zealand","ODI","Port Elizabeth","2003-03-11","",""
"381","MA Starc",NA,"10.0","2","42","5","4.20","1","Pakistan","ODI","Sharjah","2012-08-28","",""
"382","MG Johnson",NA,"21.1","7","42","5","1.98","4","England","Test","Brisbane","2013-11-21","",""
"383","G Giffen",NA,"26.4","6","43","5","1.92","3","England","Test","Lord's","1893-07-17","",""
"384","JV Saunders",NA,"24.1","8","43","5","1.77","3","England","Test","Sydney","1902-02-14","",""
"385","R Benaud",NA,"32.1","14","43","5","1.33","2","India","Test","Chennai","1960-01-13","",""
"386","GD McGrath",NA,"15.3","6","43","5","2.77","3","England","Test","The Oval","2001-08-23","",""
"387","SK Warne",NA,"15.0","5","43","5","2.86","4","Sri Lanka","Test","Galle","2004-03-08","",""
"388","SCG MacGill",NA,"15.0","4","43","5","2.86","4","ICC World XI","Test","Sydney","2005-10-14","",""
"389","RJ Harris",NA,"10.0","0","43","5","4.30","2","Pakistan","ODI","Adelaide","2010-01-26","",""
"390","CTB Turner",NA,"50.0","27","44","5","1.32","1","England","Test","Sydney","1888-02-10","",""
"391","CG Macartney",NA,"24.3","10","44","5","1.79","3","South Africa","Test","Cape Town","1921-11-26","",""
"392","CL McCool",NA,"21.4","5","44","5","1.53","3","England","Test","Sydney","1947-02-28","",""
"393","CJ McDermott",NA,"10.0","0","44","5","4.40","2","Pakistan","ODI","Lahore","1987-11-04","",""
"394","TM Alderman",NA,"20.0","7","44","5","2.20","4","England","Test","Leeds","1989-06-08","",""
"395","MA Starc",NA,"16.1","7","44","5","2.72","1","Sri Lanka","Test","Galle","2016-08-04","",""
"396","CV Grimmett",NA,"11.7","2","45","5","2.84","2","England","Test","Sydney","1925-02-27","",""
"397","MS Kasprowicz",NA,"9.0","1","45","5","5.00","2","Sri Lanka","ODI","Colombo (RPS)","2004-02-27","",""
"398","GE Palmer",NA,"45.2","23","46","5","1.51","1","England","Test","Sydney","1882-03-03","",""
"399","GD McKenzie",NA,"21.5","6","46","5","2.10","1","South Africa","Test","Johannesburg","1966-12-23","",""
"400","DK Lillee",NA,"16.4","2","46","5","2.76","3","England","Test","Nottingham","1981-06-18","",""
"401","DR Gilbert",NA,"10.0","0","46","5","4.60","1","New Zealand","ODI","Sydney","1986-01-14","",""
"402","DW Fleming",NA,"14.0","3","46","5","3.28","1","England","Test","Perth","1998-11-28","",""
"403","AJ Tye",NA,"9.4","0","46","5","4.75","1","England","ODI","Perth","2018-01-28","",""
"404","MA Starc",NA,"18.0","2","46","5","2.55","4","Sri Lanka","Test","Canberra","2019-02-01","",""
"405","AN Connolly",NA,"26.0","10","47","5","1.80","3","South Africa","Test","Cape Town","1970-01-22","",""
"406","B Lee",NA,"18.0","2","47","5","2.61","2","India","Test","Melbourne","1999-12-26","",""
"407","MS Kasprowicz",NA,"9.2","1","47","5","5.03","2","Pakistan","ODI","Lord's","2004-09-04","",""
"408","NW Bracken",NA,"8.3","0","47","5","5.52","2","Sri Lanka","ODI","Sydney","2008-02-08","",""
"409","GJ Gilmour",NA,"12.0","2","48","5","4.00","1","West Indies","ODI","Lord's","1975-06-21","",""
"410","MHN Walker",NA,"17.3","5","48","5","2.74","2","England","Test","Birmingham","1975-07-10","",""
"411","GD McGrath",NA,"18.5","7","48","5","2.54","1","India","Test","Sydney","2000-01-02","",""
"412","SK Warne",NA,"28.0","9","48","5","1.71","2","West Indies","Test","Brisbane","2005-11-03","",""
"413","JR Hazlewood",NA,"18.0","6","48","5","2.66","3","England","Test","Perth","2017-12-14","",""
"414","JJ Ferris",NA,"23.0","8","49","5","2.55","4","England","Test","The Oval","1890-08-11","",""
"415","CV Grimmett",NA,"14.3","4","49","5","3.37","3","West Indies","Test","Brisbane","1931-01-16","",""
"416","WJ O'Reilly",NA,"17.0","5","49","5","2.88","3","South Africa","Test","Durban","1935-12-14","",""
"417","R Benaud",NA,"21.0","6","49","5","1.75","3","South Africa","Test","Cape Town","1957-12-31","",""
"418","GF Lawson",NA,"17.1","1","49","5","2.85","1","Pakistan","Test","Brisbane","1983-11-25","",""
"419","CJ McDermott",NA,"15.3","0","49","5","3.16","3","Pakistan","Test","Sydney","1995-11-30","",""
"420","PR Reiffel",NA,"21.1","2","49","5","2.31","3","England","Test","Leeds","1997-07-24","",""
"421","GD McGrath",NA,"9.3","2","49","5","5.15","2","Pakistan","ODI","Sydney","2000-02-04","",""
"422","GD McGrath",NA,"18.0","4","49","5","2.72","1","England","Test","Nottingham","2001-08-02","",""
"423","B Lee",NA,"9.0","1","49","5","5.44","1","England","ODI","Lord's","2009-09-12","",""
"424","PM Siddle",NA,"15.0","2","49","5","3.26","2","India","Test","Adelaide","2012-01-24","",""
"425","JV Saunders",NA,"15.3","4","50","5","3.22","2","England","Test","Sheffield","1902-07-03","",""
"426","JR Thomson",NA,"14.5","2","50","5","3.37","2","England","Test","Sydney","1983-01-02","",""
"427","GD McGrath",NA,"30.0","11","50","5","1.66","2","West Indies","Test","Melbourne","1996-12-26","",""
"428","GD McGrath",NA,"14.0","3","50","5","3.57","2","West Indies","Test","Port of Spain","1999-03-05","",""
"429","PM Siddle",NA,"14.0","4","50","5","3.57","1","England","Test","Nottingham","2013-07-10","",""
"430","NM Lyon",NA,"17.0","3","50","5","2.94","3","England","Test","Melbourne","2013-12-26","",""
"431","JR Hazlewood",NA,"9.4","1","50","5","5.17","2","West Indies","ODI","Bridgetown","2016-06-26","",""
"432","CTB Turner",NA,"33.2","14","51","5","1.53","4","England","Test","Melbourne","1892-01-01","",""
"433","MA Noble",NA,"19.0","6","51","5","2.68","2","England","Test","Sheffield","1902-07-03","",""
"434","WJ O'Reilly",NA,"23.0","7","51","5","1.66","2","England","Test","Melbourne","1937-02-26","",""
"435","DK Lillee",NA,"17.3","4","51","5","2.20","1","New Zealand","Test","Auckland","1977-02-25","",""
"436","JL Pattinson",NA,"13.5","3","51","5","3.68","1","New Zealand","Test","Hobart","2011-12-09","",""
"437","RR Lindwall",NA,"21.0","4","52","5","1.85","4","West Indies","Test","Sydney","1952-01-25","",""
"438","GD McGrath",NA,"10.0","0","52","5","5.20","2","Pakistan","ODI","Lahore","1994-10-30","",""
"439","SK Warne",NA,"16.0","4","52","5","3.25","2","Sri Lanka","Test","Kandy","1999-09-09","",""
"440","RW McLeod",NA,"28.4","12","53","5","1.84","2","England","Test","Melbourne","1892-01-01","",""
"441","RG Archer",NA,"28.2","7","53","5","1.87","1","England","Test","The Oval","1956-08-23","",""
"442","R Benaud",NA,"24.2","6","53","5","2.17","4","India","Test","Kolkata","1956-11-02","",""
"443","GD McKenzie",NA,"24.0","5","53","5","2.20","3","England","Test","Nottingham","1964-06-04","",""
"444","AA Mallett",NA,"29.2","12","53","5","1.80","4","India","Test","Chennai","1969-12-24","",""
"445","BA Reid",NA,"10.0","0","53","5","5.30","2","India","ODI","Adelaide","1986-01-26","",""
"446","JN Gillespie",NA,"16.0","4","53","5","3.31","3","England","Test","Lord's","2001-07-19","",""
