"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"258","DB Vengsarkar",NA,"137","255","17","1","53.72","1","England","Test","Kanpur","1985-01-31","",""
"259","SR Tendulkar",NA,"137","137","8","5","100.00","1","Sri Lanka","ODI","Delhi","1996-03-02","",""
"260","G Gambhir",NA,"137","436","18","0","31.42","3","New Zealand","Test","Napier","2009-03-26","",""
"261","S Dhawan",NA,"137","146","16","2","93.83","1","South Africa","ODI","Melbourne","2015-02-22","",""
"262","RG Sharma",NA,"137","126","14","3","108.73","1","Bangladesh","ODI","Melbourne","2015-03-19","",""
"263","SC Ganguly",NA,"136","268","17","2","50.74","1","England","Test","Nottingham","1996-07-04","",""
"264","SR Tendulkar",NA,"136","273","18","0","49.81","4","Pakistan","Test","Chennai","1999-01-28","",""
"265","SC Ganguly",NA,"136","284","21","1","47.88","2","Zimbabwe","Test","Delhi","2002-02-28","",""
"266","R Dravid",NA,"136","328","19","0","41.46","1","England","Test","Mohali","2008-12-19","",""
"267","V Kohli",NA,"136","122","16","2","111.47","2","Bangladesh","ODI","Fatullah","2014-02-26","",""
"268","M Vijay",NA,"136","282","10","3","48.22","2","England","Test","Mumbai","2016-12-08","",""
"269","SC Ganguly",NA,"135","124","6","7","108.87","2","Bangladesh","ODI","Dhaka","2000-05-30","",""
"270","R Dravid",NA,"135","283","15","0","47.70","3","Pakistan","Test","Kolkata","2005-03-16","",""
"271","CA Pujara",NA,"135","350","12","0","38.57","1","England","Test","Mumbai","2012-11-23","",""
"272","VS Hazare",NA,"134","-","18","0","-","3","West Indies","Test","Mumbai (BS)","1948-12-09","",""
"273","NS Sidhu",NA,"134","160","15","0","83.75","2","England","ODI","Gwalior","1993-03-04","",""
"274","SR Tendulkar",NA,"134","131","12","3","102.29","2","Australia","ODI","Sharjah","1998-04-24","",""
"275","S Dhawan",NA,"134","271","13","0","49.44","2","Sri Lanka","Test","Galle","2015-08-12","",""
"276","MS Dhoni",NA,"134","122","10","6","109.83","1","England","ODI","Cuttack","2017-01-19","",""
"277","PP Shaw",NA,"134","154","19","0","87.01","1","West Indies","Test","Rajkot","2018-10-04","",""
"278","V Kohli",NA,"133","86","16","2","154.65","2","Sri Lanka","ODI","Hobart","2012-02-28","",""
"279","VL Manjrekar",NA,"133","-","19","0","-","1","England","Test","Leeds","1952-06-05","",""
"280","CA Pujara",NA,"133","232","11","1","57.32","1","Sri Lanka","Test","Colombo (SSC)","2017-08-03","",""
"281","RG Sharma",NA,"133","129","10","6","103.10","2","Australia","ODI","Sydney","2019-01-12","",""
"282","MS Dhoni",NA,"132","187","12","3","70.58","2","South Africa","Test","Kolkata","2010-02-14","",""
"283","S Dhawan",NA,"132","90","20","3","146.66","2","Sri Lanka","ODI","Dambulla","2017-08-20","",""
"284","CA Pujara",NA,"132","257","16","0","51.36","2","England","Test","Southampton","2018-08-30","",""
"285","AM Rahane",NA,"132","222","14","0","59.45","1","Sri Lanka","Test","Colombo (SSC)","2017-08-03","",""
"286","GR Viswanath",NA,"131","207","18","0","63.28","1","Australia","Test","Delhi","1979-10-13","",""
"287","M Amarnath",NA,"131","301","14","0","43.52","2","Sri Lanka","Test","Nagpur","1986-12-27","",""
"288","SC Ganguly",NA,"131","301","20","0","43.52","2","England","Test","Lord's","1996-06-20","",""
"289","NS Sidhu",NA,"131","372","14","2","35.21","2","Sri Lanka","Test","Mohali","1997-11-19","",""
"290","VVS Laxman",NA,"131","138","13","1","94.92","1","Zimbabwe","ODI","Adelaide","2004-01-24","",""
"291","Yuvraj Singh",NA,"131","102","10","7","128.43","1","West Indies","ODI","Kingston","2009-06-26","",""
"292","V Sehwag",NA,"131","122","18","2","107.37","1","Sri Lanka","Test","Kanpur","2009-11-24","",""
"293","V Kohli",NA,"131","96","17","2","136.45","1","Sri Lanka","ODI","Colombo (RPS)","2017-08-31","",""
"294","PR Umrigar",NA,"130","-","-","0","-","2","England","Test","Chennai","1952-02-06","",""
"295","SC Ganguly",NA,"130","160","5","2","81.25","1","Sri Lanka","ODI","Nagpur","1999-03-22","",""
"296","PR Umrigar",NA,"130","-","-","2","-","1","West Indies","Test","Port of Spain","1953-01-21","",""
"297","VVS Laxman",NA,"130","244","14","0","53.27","1","West Indies","Test","St John's","2002-05-10","",""
"298","V Sehwag",NA,"130","225","16","2","57.77","2","New Zealand","Test","Mohali","2003-10-16","",""
"299","V Sehwag",NA,"130","134","15","2","97.01","1","New Zealand","ODI","Hyderabad (Deccan)","2003-11-15","",""
"300","SM Patil",NA,"129","196","18","2","65.81","2","England","Test","Manchester","1982-06-24","",""
"301","V Kohli",NA,"129","96","19","2","134.37","2","South Africa","ODI","Centurion","2018-02-16","",""
"302","ML Jaisimha",NA,"129","-","18","1","-","3","England","Test","Kolkata","1964-01-29","",""
"303","N Kapil Dev",NA,"129","180","14","1","71.66","3","South Africa","Test","Port Elizabeth","1992-12-26","",""
"304","KD Karthik",NA,"129","212","16","0","60.84","1","Bangladesh","Test","Dhaka","2007-05-25","",""
"305","R Dravid",NA,"129","176","15","1","73.29","1","Bangladesh","Test","Dhaka","2007-05-25","",""
"306","MAK Pataudi",NA,"128","-","17","0","-","2","Australia","Test","Chennai","1964-10-02","",""
"307","R Dravid",NA,"128","233","19","0","54.93","2","Pakistan","Test","Lahore","2006-01-13","",""
"308","V Kohli",NA,"128","119","12","1","107.56","2","Sri Lanka","ODI","Colombo (RPS)","2012-07-31","",""
"309","VM Merchant",NA,"128","-","12","0","-","1","England","Test","The Oval","1946-08-17","",""
"310","RJ Shastri",NA,"128","327","15","0","39.14","1","Pakistan","Test","Karachi","1983-01-30","",""
"311","SR Tendulkar",NA,"128","131","8","2","97.70","1","Sri Lanka","ODI","Colombo (RPS)","1998-07-07","",""
"312","SC Ganguly",NA,"128","167","14","3","76.64","1","England","Test","Leeds","2002-08-22","",""
"313","M Vijay",NA,"128","221","11","1","57.91","2","Sri Lanka","Test","Nagpur","2017-11-24","",""
"314","SM Gavaskar",NA,"127","262","19","0","48.47","3","Pakistan","Test","Faisalabad","1983-01-03","",""
"315","SR Tendulkar",NA,"127","138","15","1","92.02","2","Kenya","ODI","Cuttack","1996-02-18","",""
"316","SR Tendulkar",NA,"127","130","13","1","97.69","2","Zimbabwe","ODI","Bulawayo","1998-09-26","",""
"317","ML Jaisimha",NA,"127","-","14","2","-","1","England","Test","Delhi","1961-12-13","",""
"318","SM Gavaskar",NA,"127","245","20","0","51.83","3","Australia","Test","Perth","1977-12-16","",""
"319","SM Patil",NA,"127","231","18","0","54.97","1","Pakistan","Test","Faisalabad","1984-10-24","",""
"320","SC Ganguly",NA,"127","126","14","5","100.79","1","South Africa","ODI","Johannesburg","2001-10-05","",""
"321","V Kohli",NA,"127","114","13","3","111.40","1","West Indies","ODI","Dharamsala","2014-10-17","",""
"322","AM Rahane",NA,"127","215","11","4","59.06","1","South Africa","Test","Delhi","2015-12-03","",""
"323","S Dhawan",NA,"127","120","15","2","105.83","1","Hong Kong","ODI","Dubai (DSC)","2018-09-18","",""
"324","N Kapil Dev",NA,"126","124","11","1","101.61","1","West Indies","Test","Delhi","1979-01-24","",""
"325","DB Vengsarkar",NA,"126","213","16","0","59.15","2","England","Test","Lord's","1986-06-05","",""
"326","SR Tendulkar",NA,"126","248","14","0","50.80","3","New Zealand","Test","Mohali","1999-10-10","",""
"327","G Gambhir",NA,"126","117","16","0","107.69","2","New Zealand","ODI","Vadodara","2010-12-04","",""
"328","M Azharuddin",NA,"126","199","11","0","63.31","1","Sri Lanka","Test","Colombo (RPS)","1997-08-02","",""
"329","SR Tendulkar",NA,"126","230","15","2","54.78","2","Australia","Test","Chennai","2001-03-18","",""
"330","V Sehwag",NA,"126","104","21","1","121.15","2","England","ODI","Colombo (RPS)","2002-09-22","",""
"331","AM Rahane",NA,"126","243","10","0","51.85","3","Sri Lanka","Test","Colombo (PSS)","2015-08-20","",""
"332","S Dhawan",NA,"126","113","14","2","111.50","2","Australia","ODI","Canberra","2016-01-20","",""
"333","M Vijay",NA,"126","301","9","4","41.86","2","England","Test","Rajkot","2016-11-09","",""
"334","V Sehwag",NA,"125","74","14","6","168.91","2","New Zealand","ODI","Hamilton","2009-03-11","",""
"335","CG Borde",NA,"125","-","14","0","-","1","West Indies","Test","Chennai","1967-01-13","",""
"336","RJ Shastri",NA,"125","-","8","1","-","1","Pakistan","Test","Jaipur","1987-02-21","",""
"337","VG Kambli",NA,"125","220","13","1","56.81","1","Sri Lanka","Test","Colombo (SSC)","1993-07-27","",""
"338","SC Ganguly",NA,"125","251","20","0","49.80","1","New Zealand","Test","Ahmedabad","1999-10-29","",""
"339","S Dhawan",NA,"125","128","15","1","97.65","1","Sri Lanka","ODI","The Oval","2017-06-08","",""
"340","RG Sharma",NA,"125","109","11","5","114.67","2","Australia","ODI","Nagpur","2017-10-01","",""
"341","SR Tendulkar",NA,"124","92","12","6","134.78","2","Zimbabwe","ODI","Sharjah","1998-11-13","",""
"342","SR Tendulkar",NA,"124","235","10","1","52.76","3","Sri Lanka","Test","Colombo (SSC)","1999-02-24","",""
"343","VVS Laxman",NA,"124","212","25","0","58.49","3","New Zealand","Test","Napier","2009-03-26","",""
"344","AT Rayudu",NA,"124","133","12","1","93.23","1","Zimbabwe","ODI","Harare","2015-07-10","",""
"345","RG Sharma",NA,"124","145","16","2","85.51","2","Sri Lanka","ODI","Pallekele","2017-08-27","",""
"346","SM Gavaskar",NA,"124","-","11","0","-","1","West Indies","Test","Port of Spain","1971-04-13","",""
"347","S Amarnath",NA,"124","-","16","1","-","2","New Zealand","Test","Auckland","1976-01-24","",""
"348","GR Viswanath",NA,"124","-","17","0","-","2","West Indies","Test","Chennai","1979-01-12","",""
"349","NS Sidhu",NA,"124","223","9","8","55.60","1","Sri Lanka","Test","Lucknow","1994-01-18","",""
"350","SC Ganguly",NA,"124","138","11","1","89.85","2","Pakistan","ODI","Dhaka","1998-01-18","",""
"351","MS Dhoni",NA,"124","107","9","3","115.88","1","Australia","ODI","Nagpur","2009-10-28","",""
"352","R Ashwin",NA,"124","210","11","0","59.04","2","West Indies","Test","Kolkata","2013-11-06","",""
"353","RG Sharma",NA,"124","127","11","3","97.63","1","Australia","ODI","Brisbane","2016-01-15","",""
"354","CA Pujara",NA,"124","206","17","0","60.19","2","England","Test","Rajkot","2016-11-09","",""
"355","R Dravid",NA,"123","123","10","1","100.00","1","New Zealand","ODI","Taupo","1999-01-09","",""
"356","YK Pathan",NA,"123","96","7","7","128.12","2","New Zealand","ODI","Bengaluru","2010-12-07","",""
"357","RG Sharma",NA,"123","129","15","1","95.34","2","Bangladesh","ODI","Birmingham","2017-06-15","",""
"358","DG Phadkar",NA,"123","284","15","0","43.30","2","Australia","Test","Adelaide","1948-01-23","",""
"359","SM Gavaskar",NA,"123","239","17","0","51.46","1","Australia","Test","Mumbai","1979-11-03","",""
"360","K Srikkanth",NA,"123","149","18","2","82.55","2","Pakistan","Test","Chennai","1987-02-03","",""
"361","K Srikkanth",NA,"123","103","14","1","119.41","1","Pakistan","ODI","Kolkata","1987-02-18","",""
"362","SR Tendulkar",NA,"123","130","12","2","94.61","1","Pakistan","ODI","Ahmedabad","2005-04-12","",""
"363","V Kohli",NA,"123","111","11","2","110.81","2","New Zealand","ODI","Napier","2014-01-19","",""
"364","CA Pujara",NA,"123","246","7","2","50.00","1","Australia","Test","Adelaide","2018-12-06","",""
"365","V Kohli",NA,"123","257","13","1","47.85","2","Australia","Test","Perth","2018-12-14","",""
"366","RG Nadkarni",NA,"122","-","15","0","-","3","England","Test","Kanpur","1964-02-15","",""
"367","SR Tendulkar",NA,"122","131","12","1","93.12","2","West Indies","ODI","Harare","2001-07-04","",""
"368","SR Tendulkar",NA,"122","226","8","1","53.98","1","Bangladesh","Test","Dhaka","2007-05-25","",""
"369","VS Hazare",NA,"122","-","14","0","-","4","West Indies","Test","Mumbai (BS)","1949-02-04","",""
"370","M Azharuddin",NA,"122","270","16","0","45.18","1","England","Test","Kanpur","1985-01-31","",""
"371","SR Tendulkar",NA,"122","177","19","1","68.92","3","England","Test","Birmingham","1996-06-06","",""
"372","SR Tendulkar",NA,"122","138","12","0","88.40","2","South Africa","ODI","Vadodara","2000-03-17","",""
"373","SR Tendulkar",NA,"122","233","19","0","52.36","2","Zimbabwe","Test","Delhi","2000-11-18","",""
"374","Yuvraj Singh",NA,"122","144","19","1","84.72","4","Pakistan","Test","Karachi","2006-01-29","",""
"375","V Kohli",NA,"122","105","8","5","116.19","2","England","ODI","Pune","2017-01-15","",""
"376","RJ Shastri",NA,"121","287","9","6","42.16","2","Australia","Test","Mumbai","1986-10-15","",""
"377","AT Rayudu",NA,"121","118","10","4","102.54","2","Sri Lanka","ODI","Ahmedabad","2014-11-06","",""
"378","CG Borde",NA,"121","-","15","0","-","1","West Indies","Test","Mumbai (BS)","1966-12-13","",""
"379","FM Engineer",NA,"121","182","14","0","66.48","1","England","Test","Mumbai (BS)","1973-02-06","",""
"380","SM Gavaskar",NA,"121","128","15","2","94.53","1","West Indies","Test","Delhi","1983-10-29","",""
"381","M Azharuddin",NA,"121","111","22","0","109.00","2","England","Test","Lord's","1990-07-26","",""
"382","Yuvraj Singh",NA,"121","115","12","3","105.21","2","Australia","ODI","Hyderabad (Deccan)","2007-10-05","",""
"383","V Kohli",NA,"121","125","9","2","96.80","1","New Zealand","ODI","Mumbai","2017-10-22","",""
"384","SM Gavaskar",NA,"120","-","18","0","-","1","West Indies","Test","Delhi","1979-01-24","",""
"385","M Amarnath",NA,"120","200","15","1","60.00","2","Pakistan","Test","Lahore","1983-01-23","",""
"386","VG Kambli",NA,"120","241","15","2","49.79","2","Sri Lanka","Test","Colombo (PSS)","1993-08-04","",""
"387","M Prabhakar",NA,"120","275","16","0","43.63","2","West Indies","Test","Mohali","1994-12-10","",""
"388","SR Tendulkar",NA,"120","141","11","2","85.10","1","Sri Lanka","ODI","Colombo (SSC)","1999-08-29","",""
"389","Yuvraj Singh",NA,"120","124","12","1","96.77","2","Zimbabwe","ODI","Harare","2005-09-04","",""
"390","SK Raina",NA,"120","228","12","2","52.63","2","Sri Lanka","Test","Colombo (SSC)","2010-07-26","",""
"391","SR Tendulkar",NA,"120","115","10","5","104.34","1","England","ODI","Bengaluru","2011-02-27","",""
"392","KM Jadhav",NA,"120","76","12","4","157.89","2","England","ODI","Pune","2017-01-15","",""
"393","SR Tendulkar",NA,"119","189","17","0","62.96","4","England","Test","Manchester","1990-08-09","",""
"394","SM Gavaskar",NA,"119","-","20","0","-","1","New Zealand","Test","Mumbai","1976-11-10","",""
"395","N Kapil Dev",NA,"119","138","21","0","86.23","2","Australia","Test","Chennai","1986-09-18","",""
"396","A Jadeja",NA,"119","121","8","1","98.34","2","Sri Lanka","ODI","Colombo (RPS)","1997-08-17","",""
"397","V Sehwag",NA,"119","95","12","5","125.26","2","Pakistan","ODI","Karachi","2008-06-26","",""
"398","R Dravid",NA,"119","207","9","2","57.48","1","West Indies","Test","Kolkata","2011-11-14","",""
"399","S Dhawan",NA,"119","95","20","0","125.26","2","West Indies","ODI","Kanpur","2013-11-27","",""
"400","V Kohli",NA,"119","181","18","0","65.74","1","South Africa","Test","Johannesburg","2013-12-18","",""
"401","CA Pujara",NA,"119","204","12","2","58.33","1","England","Test","Visakhapatnam","2016-11-17","",""
"402","S Dhawan",NA,"119","123","17","0","96.74","1","Sri Lanka","Test","Pallekele","2017-08-12","",""
"403","SR Tendulkar",NA,"118","112","14","2","105.35","2","Zimbabwe","ODI","Sharjah","1998-11-08","",""
"404","L Amarnath",NA,"118","-","21","0","-","3","England","Test","Mumbai","1933-12-15","",""
"405","VL Manjrekar",NA,"118","-","-","0","-","3","West Indies","Test","Kingston","1953-03-28","",""
"406","VL Manjrekar",NA,"118","-","20","0","-","1","New Zealand","Test","Hyderabad (Deccan)","1955-11-19","",""
"407","PR Umrigar",NA,"118","-","13","0","-","4","England","Test","Manchester","1959-07-23","",""
"408","SM Gavaskar",NA,"118","285","12","0","41.40","3","Australia","Test","Melbourne","1977-12-30","",""
"409","SR Tendulkar",NA,"118","140","8","2","84.28","1","Pakistan","ODI","Sharjah","1996-04-15","",""
"410","R Dravid",NA,"118","300","17","0","39.33","2","Zimbabwe","Test","Harare","1998-10-07","",""
"411","Yuvraj Singh",NA,"118","122","15","2","96.72","1","England","ODI","Indore","2008-11-17","",""
"412","V Kohli",NA,"118","121","11","1","97.52","2","Australia","ODI","Visakhapatnam","2010-10-20","",""
"413","AM Rahane",NA,"118","158","17","1","74.68","2","New Zealand","Test","Wellington","2014-02-14","",""
"414","R Ashwin",NA,"118","297","6","1","39.73","1","West Indies","Test","Gros Islet","2016-08-09","",""
"415","RG Sharma",NA,"118","43","12","10","274.41","1","Sri Lanka","T20I","Indore","2017-12-22","",""
"416","SM Gavaskar",NA,"117","-","10","1","-","4","West Indies","Test","Bridgetown","1971-04-01","",""
"417","SC Ganguly",NA,"117","109","12","3","107.33","2","England","ODI","Colombo (RPS)","2002-09-22","",""
"418","SR Tendulkar",NA,"117","120","10","0","97.50","2","Australia","ODI","Sydney","2008-03-02","",""
"419","PR Umrigar",NA,"117","-","-","0","-","1","West Indies","Test","Kingston","1953-03-28","",""
"420","PR Umrigar",NA,"117","-","14","0","-","2","Pakistan","Test","Chennai","1961-01-13","",""
"421","M Amarnath",NA,"117","-","-","0","-","3","West Indies","Test","Port of Spain","1983-03-11","",""
"422","SR Tendulkar",NA,"117","137","13","2","85.40","2","New Zealand","ODI","Bengaluru","1997-05-14","",""
"423","SC Ganguly",NA,"117","130","9","4","90.00","1","New Zealand","ODI","Nairobi (Gym)","2000-10-15","",""
"424","SR Tendulkar",NA,"117","260","14","0","45.00","1","West Indies","Test","Port of Spain","2002-04-19","",""
"425","Yuvraj Singh",NA,"117","95","17","1","123.15","1","Sri Lanka","ODI","Colombo (RPS)","2009-02-03","",""
"426","R Dravid",NA,"117","235","15","0","49.78","2","England","Test","Nottingham","2011-07-29","",""
"427","V Kohli",NA,"117","123","14","0","95.12","2","West Indies","ODI","Visakhapatnam","2011-12-02","",""
"428","V Sehwag",NA,"117","117","15","1","100.00","1","England","Test","Ahmedabad","2012-11-15","",""
"429","V Kohli",NA,"117","117","7","2","100.00","1","Australia","ODI","Melbourne","2016-01-17","",""
"430","WP Saha",NA,"117","233","8","1","50.21","2","Australia","Test","Ranchi","2017-03-16","",""
"431","M Amarnath",NA,"116","-","-","0","-","3","Sri Lanka","Test","Kandy","1985-09-14","",""
"432","A Jadeja",NA,"116","121","6","2","95.86","1","Zimbabwe","ODI","Cuttack","1998-04-09","",""
"433","SK Raina",NA,"116","107","11","3","108.41","2","Bangladesh","ODI","Karachi","2008-06-28","",""
"434","MH Mankad",NA,"116","187","13","0","62.03","2","Australia","Test","Melbourne","1948-01-01","",""
"435","VS Hazare",NA,"116","303","14","0","38.28","2","Australia","Test","Adelaide","1948-01-23","",""
"436","SM Gavaskar",NA,"116","-","11","0","-","2","West Indies","Test","Georgetown","1971-03-19","",""
"437","SM Gavaskar",NA,"116","-","15","1","-","2","New Zealand","Test","Auckland","1976-01-24","",""
