"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"1983","MG Bevan",NA,"74","70","4","1","105.71","1","Zimbabwe","ODI","Sydney","2001-01-28","",""
"1984","MG Bevan",NA,"74","126","6","1","58.73","2","England","ODI","Port Elizabeth","2003-03-02","",""
"1985","DR Martyn",NA,"74","96","6","0","77.08","2","Zimbabwe","ODI","Harare","2004-05-25","",""
"1986","MEK Hussey",NA,"74","162","10","0","45.67","1","England","Test","Perth","2006-12-14","",""
"1987","JM Blackham",NA,"74","-","8","0","-","1","England","Test","Sydney","1894-12-14","",""
"1988","J Darling",NA,"74","-","9","0","-","1","England","Test","Melbourne","1895-03-01","",""
"1989","VT Trumper",NA,"74","-","5","1","-","2","England","Test","Melbourne","1904-01-01","",""
"1990","SE Gregory",NA,"74","-","-","0","-","3","England","Test","The Oval","1909-08-09","",""
"1991","KR Miller",NA,"74","-","-","1","-","3","England","Test","Lord's","1948-06-24","",""
"1992","RN Harvey",NA,"74","-","10","0","-","1","England","Test","Brisbane","1950-12-01","",""
"1993","RN Harvey",NA,"74","-","-","0","-","1","West Indies","Test","Bridgetown","1955-05-14","",""
"1994","ATW Grout",NA,"74","133","8","0","55.63","2","England","Test","Melbourne","1959-02-13","",""
"1995","KD Mackay",NA,"74","136","4","0","54.41","1","West Indies","Test","Melbourne","1960-12-30","",""
"1996","WM Lawry",NA,"74","-","11","0","-","1","England","Test","Manchester","1961-07-27","",""
"1997","BC Booth",NA,"74","199","4","0","37.18","2","England","Test","The Oval","1964-08-13","",""
"1998","TR Veivers",NA,"74","-","8","3","-","3","India","Test","Chennai","1964-10-02","",""
"1999","BC Booth",NA,"74","-","8","0","-","3","India","Test","Mumbai (BS)","1964-10-10","",""
"2000","KD Walters",NA,"74","154","8","1","48.05","3","South Africa","Test","Durban","1970-02-05","",""
"2001","RW Marsh",NA,"74","83","11","0","89.15","1","Pakistan","Test","Melbourne","1972-12-29","",""
"2002","R Edwards",NA,"74","-","5","0","-","1","West Indies","Test","Port of Spain","1973-04-21","",""
"2003","TJ Jenner",NA,"74","115","7","0","64.34","1","England","Test","Adelaide","1975-01-25","",""
"2004","B Yardley",NA,"74","-","13","2","-","1","West Indies","Test","Bridgetown","1978-03-17","",""
"2005","GS Chappell",NA,"74","115","10","0","64.34","1","West Indies","Test","Brisbane","1979-12-01","",""
"2006","TJ Laughlin",NA,"74","97","4","0","76.28","2","England","ODI","Sydney","1979-12-11","",""
"2007","BM Laird",NA,"74","216","7","0","34.25","2","England","Test","Melbourne","1980-02-01","",""
"2008","GS Chappell",NA,"74","80","8","0","92.50","1","New Zealand","ODI","Sydney","1981-01-21","",""
"2009","WM Darling",NA,"74","100","6","0","74.00","1","Pakistan","ODI","Sydney","1981-12-17","",""
"2010","GR Marsh",NA,"74","106","4","0","69.81","1","India","ODI","Melbourne","1986-01-31","",""
"2011","SR Waugh",NA,"74","172","5","0","43.02","1","New Zealand","Test","Christchurch","1986-02-28","",""
"2012","GF Lawson",NA,"74","94","11","0","78.72","2","England","Test","Lord's","1989-06-22","",""
"2013","GR Marsh",NA,"74","129","5","2","57.36","1","West Indies","ODI","Chennai","1989-10-21","",""
"2014","TM Moody",NA,"74","109","5","0","67.88","2","Pakistan","ODI","Sydney","1990-02-20","",""
"2015","SP O'Donnell",NA,"74","29","4","6","255.17","1","Sri Lanka","ODI","Sharjah","1990-05-02","",""
"2016","AR Border",NA,"74","180","5","0","41.11","1","West Indies","Test","Sydney","1993-01-02","",""
"2017","DR Martyn",NA,"74","99","8","1","74.74","3","New Zealand","Test","Auckland","1993-03-12","",""
"2018","MJ Slater",NA,"74","135","10","0","54.81","2","Pakistan","Test","Lahore","1994-11-01","",""
"2019","IA Healy",NA,"74","121","6","0","61.15","2","England","Test","Adelaide","1995-01-26","",""
"2020","ME Waugh",NA,"74","97","4","0","76.28","1","New Zealand","ODI","Auckland","1995-02-19","",""
"2021","SG Law",NA,"74","86","5","0","86.04","1","West Indies","ODI","Melbourne","1995-12-19","",""
"2022","MA Taylor",NA,"74","83","8","1","89.15","1","Sri Lanka","ODI","Lahore","1996-03-17","",""
"2023","ME Waugh",NA,"74","79","5","0","93.67","2","India","ODI","Dhaka","1998-10-28","",""
"2024","JL Langer",NA,"74","149","8","0","49.66","3","England","Test","Brisbane","1998-11-20","",""
"2025","ME Waugh",NA,"74","100","5","1","74.00","1","West Indies","ODI","Port of Spain","1999-04-17","",""
"2026","DR Martyn",NA,"74","91","7","0","81.31","1","South Africa","ODI","Durban","2000-04-12","",""
"2027","ME Waugh",NA,"74","134","9","0","55.22","3","South Africa","Test","Adelaide","2001-12-14","",""
"2028","A Symonds",NA,"74","75","6","2","98.66","1","England","ODI","Birmingham","2005-06-28","",""
"2029","RT Ponting",NA,"74","112","8","1","66.07","2","South Africa","Test","Cape Town","2006-03-16","",""
"2030","MJ Cosgrove",NA,"74","69","7","2","107.24","2","Bangladesh","ODI","Fatullah","2006-04-28","",""
"2031","RT Ponting",NA,"74","85","8","2","87.05","1","India","ODI","Vadodara","2009-10-25","",""
"2032","DA Warner",NA,"74","97","6","0","76.28","2","South Africa","ODI","Port Elizabeth","2011-10-23","",""
"2033","EJM Cowan",NA,"74","120","10","0","61.66","2","India","Test","Perth","2012-01-13","",""
"2034","DJ Hussey",NA,"74","74","4","1","100.00","2","Sri Lanka","ODI","Melbourne","2012-03-02","",""
"2035","MJ Clarke",NA,"74","145","7","0","51.03","1","Sri Lanka","Test","Hobart","2012-12-14","",""
"2036","GJ Maxwell",NA,"74","33","7","6","224.24","2","Pakistan","T20I","Dhaka","2014-03-23","",""
"2037","RJ Harris",NA,"74","88","8","1","84.09","1","India","Test","Melbourne","2014-12-26","",""
"2038","MJ Clarke",NA,"74","72","10","1","102.77","2","New Zealand","ODI","Melbourne","2015-03-29","",""
"2039","AJ Finch",NA,"74","48","8","2","154.16","2","India","T20I","Melbourne","2016-01-29","",""
"2040","SPD Smith",NA,"74","95","5","2","77.89","1","West Indies","ODI","Basseterre","2016-06-13","",""
"2041","GJ Bailey",NA,"74","90","7","2","82.22","1","South Africa","ODI","Centurion","2016-09-30","",""
"2042","UT Khawaja",NA,"74","109","8","0","67.88","3","Pakistan","Test","Brisbane","2016-12-15","",""
"2043","WM Woodfull",NA,"73","208","2","0","35.09","4","England","Test","Adelaide","1933-01-13","",""
"2044","DK Lillee",NA,"73","103","8","3","70.87","2","England","Test","Lord's","1975-07-31","",""
"2045","GS Chappell",NA,"73","119","10","1","61.34","4","England","Test","Lord's","1975-07-31","",""
"2046","KJ Hughes",NA,"73","102","2","0","71.56","2","England","ODI","The Oval","1980-08-20","",""
"2047","AR Border",NA,"73","115","6","1","63.47","1","England","ODI","Lord's","1981-06-04","",""
"2048","SB Smith",NA,"73","73","9","0","100.00","2","Sri Lanka","ODI","Perth","1985-02-03","",""
"2049","SR Waugh",NA,"73","104","2","0","70.19","1","India","ODI","Melbourne","1986-01-16","",""
"2050","DM Jones",NA,"73","164","9","0","44.51","3","India","Test","Mumbai","1986-10-15","",""
"2051","GRJ Matthews",NA,"73","119","12","1","61.34","1","England","Test","Adelaide","1986-12-12","",""
"2052","RT Ponting",NA,"73","85","7","2","85.88","3","New Zealand","Test","Brisbane","1997-11-07","",""
"2053","DR Martyn",NA,"73","104","8","0","70.19","2","India","ODI","Mohali","2006-10-29","",""
"2054","ML Hayden",NA,"73","48","9","3","152.08","2","Bangladesh","T20I","Cape Town","2007-09-16","",""
"2055","MG Johnson",NA,"73","47","8","3","155.31","1","West Indies","ODI","Johannesburg","2009-09-26","",""
"2056","SPD Smith",NA,"73","55","8","0","132.72","1","South Africa","ODI","Canberra","2014-11-19","",""
"2057","AC Bannerman",NA,"73","-","7","0","-","2","England","Test","Melbourne","1879-01-02","",""
"2058","J Darling",NA,"73","-","13","0","-","2","England","Test","Manchester","1905-07-24","",""
"2059","VT Trumper",NA,"73","-","-","0","-","1","England","Test","The Oval","1909-08-09","",""
"2060","C Kelleway",NA,"73","-","5","0","-","3","England","Test","Sydney","1925-02-27","",""
"2061","JM Gregory",NA,"73","-","10","0","-","2","England","Test","The Oval","1926-08-14","",""
"2062","A Jackson",NA,"73","311","-","0","23.47","2","England","Test","The Oval","1930-08-16","",""
"2063","SJ McCabe",NA,"73","129","11","0","56.58","1","England","Test","Sydney","1933-02-23","",""
"2064","WA Brown",NA,"73","257","4","0","28.40","3","England","Test","Nottingham","1934-06-08","",""
"2065","WM Woodfull",NA,"73","238","7","0","30.67","2","England","Test","Manchester","1934-07-06","",""
"2066","JHW Fingleton",NA,"73","248","4","0","29.43","3","England","Test","Sydney","1936-12-18","",""
"2067","IWG Johnson",NA,"73","-","-","0","-","2","India","Test","Chennai","1956-10-19","",""
"2068","RN Harvey",NA,"73","-","-","0","-","1","England","Test","Leeds","1961-07-06","",""
"2069","NCL O'Neill",NA,"73","-","7","0","-","2","England","Test","Sydney","1963-02-15","",""
"2070","IM Chappell",NA,"73","151","5","0","48.34","1","England","Test","Manchester","1968-06-06","",""
"2071","KD Walters",NA,"73","148","4","1","49.32","2","South Africa","Test","Cape Town","1970-01-22","",""
"2072","RB McCosker",NA,"73","111","2","0","65.76","1","Sri Lanka","ODI","The Oval","1975-06-11","",""
"2073","GM Wood",NA,"73","121","5","0","60.33","1","Zimbabwe","ODI","Southampton","1983-06-16","",""
"2074","AR Border",NA,"73","101","5","0","72.27","1","West Indies","ODI","Melbourne","1985-01-06","",""
"2075","SR Waugh",NA,"73","172","5","0","42.44","3","England","Test","Sydney","1987-01-10","",""
"2076","DC Boon",NA,"73","108","4","0","67.59","2","England","ODI","Sharjah","1987-04-09","",""
"2077","DC Boon",NA,"73","183","9","0","39.89","1","England","Test","Nottingham","1989-08-10","",""
"2078","DM Jones",NA,"73","96","3","0","76.04","1","India","ODI","Melbourne","1992-01-18","",""
"2079","AR Border",NA,"73","163","10","0","44.78","1","West Indies","Test","Brisbane","1992-11-27","",""
"2080","DC Boon",NA,"73","125","8","0","58.40","1","England","ODI","Lord's","1993-05-23","",""
"2081","MJ Slater",NA,"73","69","8","1","105.79","1","South Africa","ODI","Melbourne","1993-12-09","",""
"2082","SR Waugh",NA,"73","85","13","0","85.88","1","Pakistan","Test","Karachi","1994-09-28","",""
"2083","MJ Slater",NA,"73","89","8","1","82.02","3","Pakistan","Test","Hobart","1995-11-17","",""
"2084","ME Waugh",NA,"73","82","8","0","89.02","1","Sri Lanka","ODI","Sydney","1996-01-20","",""
"2085","RT Ponting",NA,"73","100","3","0","73.00","1","West Indies","ODI","Melbourne","2001-01-11","",""
"2086","DR Martyn",NA,"73","87","8","0","83.90","1","New Zealand","ODI","Colombo (SSC)","2002-09-15","",""
"2087","A Symonds",NA,"73","57","11","2","128.07","2","India","ODI","Perth","2004-02-01","",""
"2088","MJ Clarke",NA,"73","95","11","1","76.84","3","India","Test","Nagpur","2004-10-26","",""
"2089","A Symonds",NA,"73","81","4","2","90.12","1","England","ODI","Chester-le-Street","2005-06-23","",""
"2090","MEK Hussey",NA,"73","107","5","0","68.22","1","South Africa","ODI","Brisbane","2006-01-15","",""
"2091","MEK Hussey",NA,"73","153","11","0","47.71","2","South Africa","Test","Johannesburg","2006-03-31","",""
"2092","MJ Clarke",NA,"73","113","5","0","64.60","3","India","Test","Melbourne","2007-12-26","",""
"2093","MEK Hussey",NA,"73","54","8","1","135.18","1","India","ODI","Vadodara","2009-10-25","",""
"2094","MJ Clarke",NA,"73","173","4","1","42.19","2","West Indies","Test","Bridgetown","2012-04-07","",""
"2095","MEK Hussey",NA,"73","207","4","1","35.26","1","West Indies","Test","Port of Spain","2012-04-15","",""
"2096","SE Marsh",NA,"73","116","9","1","62.93","1","India","Test","Sydney","2015-01-06","",""
"2097","PSP Handscomb",NA,"73","61","6","2","119.67","1","India","ODI","Sydney","2019-01-12","",""
"2098","AE Trott",NA,"72","-","11","0","-","3","England","Test","Adelaide","1895-01-11","",""
"2099","MG Hughes",NA,"72","118","6","1","61.01","1","West Indies","Test","Adelaide","1989-02-03","",""
"2100","GR Marsh",NA,"72","154","9","0","46.75","4","England","Test","Brisbane","1990-11-23","",""
"2101","MG Bevan",NA,"72","65","4","0","110.76","1","Sri Lanka","ODI","Perth","1999-01-31","",""
"2102","SR Waugh",NA,"72","166","6","0","43.37","1","West Indies","Test","St John's","1999-04-03","",""
"2103","MG Bevan",NA,"72","74","6","0","97.29","1","West Indies","ODI","St George's","1999-04-14","",""
"2104","SR Waugh",NA,"72","65","5","3","110.76","2","West Indies","ODI","Georgetown","1999-04-21","",""
"2105","ME Waugh",NA,"72","144","6","1","50.00","1","New Zealand","Test","Auckland","2000-03-11","",""
"2106","JL Langer",NA,"72","85","12","1","84.70","4","New Zealand","Test","Christchurch","2005-03-10","",""
"2107","PSP Handscomb",NA,"72","200","7","0","36.00","3","India","Test","Ranchi","2017-03-16","",""
"2108","W Bruce",NA,"72","-","8","0","-","3","England","Test","Sydney","1892-01-29","",""
"2109","H Carter",NA,"72","148","8","0","48.64","3","England","Test","Adelaide","1912-01-12","",""
"2110","JM Taylor",NA,"72","142","3","0","50.70","1","England","Test","Melbourne","1925-01-01","",""
"2111","TJE Andrews",NA,"72","130","9","0","55.38","1","England","Test","Adelaide","1925-01-16","",""
"2112","WA Brown",NA,"72","188","-","0","38.29","2","England","Test","Manchester","1934-07-06","",""
"2113","CC McDonald",NA,"72","149","5","1","48.32","2","England","Test","Sydney","1955-02-25","",""
"2114","LE Favell",NA,"72","-","13","0","-","1","West Indies","Test","Bridgetown","1955-05-14","",""
"2115","RB Simpson",NA,"72","-","-","0","-","2","West Indies","Test","Port of Spain","1965-05-14","",""
"2116","AP Sheahan",NA,"72","147","4","0","48.97","1","India","Test","Sydney","1968-01-26","",""
"2117","IR Redpath",NA,"72","187","7","0","38.50","1","England","Test","Melbourne","1971-01-21","",""
"2118","GS Chappell",NA,"72","110","8","0","65.45","3","England","Test","Nottingham","1972-07-13","",""
"2119","KD Walters",NA,"72","-","13","0","-","1","West Indies","Test","Kingston","1973-02-16","",""
"2120","IM Chappell",NA,"72","-","13","0","-","1","West Indies","Test","Bridgetown","1973-03-09","",""
"2121","AMJ Hilditch",NA,"72","129","4","0","55.81","2","Pakistan","ODI","Nottingham","1979-06-13","",""
"2122","GM Wood",NA,"72","114","4","0","63.15","1","New Zealand","ODI","Melbourne","1981-02-01","",""
"2123","GM Wood",NA,"72","128","8","2","56.25","2","Pakistan","Test","Brisbane","1981-11-27","",""
"2124","KJ Hughes",NA,"72","93","10","0","77.41","1","India","ODI","New Delhi","1984-09-28","",""
"2125","SG Law",NA,"72","105","5","0","68.57","1","West Indies","ODI","Mohali","1996-03-14","",""
"2126","ME Waugh",NA,"72","147","9","0","48.97","1","England","Test","Leeds","2001-08-16","",""
"2127","RT Ponting",NA,"72","72","10","1","100.00","3","England","Test","Leeds","2001-08-16","",""
"2128","JL Langer",NA,"72","117","10","0","61.53","1","Pakistan","Test","Colombo (PSS)","2002-10-03","",""
"2129","A Symonds",NA,"72","54","5","6","133.33","3","South Africa","Test","Melbourne","2005-12-26","",""
"2130","RT Ponting",NA,"72","61","8","0","118.03","1","South Africa","ODI","Sydney","2006-02-05","",""
"2131","ML Hayden",NA,"72","152","8","1","47.36","4","Bangladesh","Test","Fatullah","2006-04-09","",""
"2132","AC Voges",NA,"72","64","4","3","112.50","1","Scotland","ODI","Edinburgh","2009-08-28","",""
"2133","DA Warner",NA,"72","42","2","7","171.42","1","India","T20I","Bridgetown","2010-05-07","",""
"2134","RT Ponting",NA,"72","117","7","1","61.53","3","India","Test","Bengaluru","2010-10-09","",""
"2135","SR Watson",NA,"72","40","11","3","180.00","1","Bangladesh","ODI","Dhaka","2011-04-13","",""
"2136","MS Wade",NA,"72","43","5","3","167.44","1","India","T20I","Sydney","2012-02-01","",""
"2137","DJ Hussey",NA,"72","76","5","0","94.73","1","India","ODI","Adelaide","2012-02-12","",""
"2138","MJ Clarke",NA,"72","79","5","2","91.13","1","Sri Lanka","ODI","Hobart","2012-02-24","",""
"2139","SR Watson",NA,"72","42","2","7","171.42","2","India","T20I","Colombo (RPS)","2012-09-28","",""
"2140","AJ Finch",NA,"72","79","8","3","91.13","1","India","ODI","Pune","2013-10-13","",""
"2141","CJL Rogers",NA,"72","167","11","0","43.11","1","England","Test","Adelaide","2013-12-05","",""
"2142","SPD Smith",NA,"72","88","7","1","81.81","1","Sri Lanka","ODI","Sydney","2015-03-08","",""
"2143","AJ Finch",NA,"72","103","6","3","69.90","2","South Africa","ODI","Providence","2016-06-07","",""
"2144","SPD Smith",NA,"72","76","6","1","94.73","1","New Zealand","ODI","Canberra","2016-12-06","",""
"2145","TM Head",NA,"72","175","5","0","41.14","4","Pakistan","Test","Dubai (DSC)","2018-10-07","",""
"2146","TM Head",NA,"72","167","6","0","43.11","2","India","Test","Adelaide","2018-12-06","",""
"2147","UT Khawaja",NA,"72","213","5","0","33.80","3","India","Test","Perth","2018-12-14","",""
"2148","NCL O'Neill",NA,"71","122","7","0","58.19","4","England","Test","Brisbane","1958-12-05","",""
"2149","BK Shepherd",NA,"71","151","8","1","47.01","2","England","Test","Sydney","1963-01-11","",""
"2150","KD Walters",NA,"71","128","5","1","55.46","3","England","Test","Adelaide","1975-01-25","",""
"2151","BM Laird",NA,"71","125","8","0","56.80","2","New Zealand","ODI","Dunedin","1982-02-17","",""
"2152","SP O'Donnell",NA,"71","92","5","2","77.17","1","England","ODI","Sydney","1991-01-01","",""
"2153","DW Fleming",NA,"71","107","11","0","66.35","1","England","Test","Brisbane","1998-11-20","",""
"2154","GB Hogg",NA,"71","77","8","1","92.20","1","England","ODI","Melbourne","2003-01-25","",""
"2155","A Symonds",NA,"71","47","7","4","151.06","2","New Zealand","ODI","The Oval","2004-09-16","",""
"2156","MJ Clarke",NA,"71","75","6","0","94.66","1","New Zealand","ODI","Auckland","2005-02-26","",""
"2157","CJ Ferguson",NA,"71","75","5","0","94.66","1","England","ODI","The Oval","2009-09-04","",""
"2158","MEK Hussey",NA,"71","91","1","0","78.02","1","Sri Lanka","ODI","Melbourne","2010-11-03","",""
"2159","SE Marsh",NA,"71","89","7","0","79.77","2","England","ODI","Sydney","2014-01-19","",""
"2160","MS Wade",NA,"71","50","12","0","142.00","1","England","ODI","Southampton","2015-09-03","",""
"2161","TM Head",NA,"71","64","5","2","110.93","1","England","ODI","Birmingham","2017-06-10","",""
"2162","SE Gregory",NA,"71","-","3","0","-","1","England","Test","Melbourne","1898-01-01","",""
